"","createdAt","sessionid","uid","pairid","lalco","ldep","llife","lcrim","ralco","rdep","rlife","rcrim","secElasped","chosen","order","attfailed"
"4931",2022-02-25 11:50:11,"ef1a4090-b393-447e-8985-f85de261dac0",11,"random",0,2,3,0,0,0,2,0,6,0,49,FALSE
"4932",2022-02-25 11:50:15,"ef1a4090-b393-447e-8985-f85de261dac0",11,"random",4,0,1,0,2,2,3,0,4,1,50,FALSE
"4933",2022-02-25 11:50:19,"ef1a4090-b393-447e-8985-f85de261dac0",11,"random",2,1,3,2,4,0,1,0,4,0,51,FALSE
"4934",2022-02-25 11:50:24,"ef1a4090-b393-447e-8985-f85de261dac0",11,"random",4,1,2,1,2,1,1,1,4,1,52,FALSE
"4935",2022-02-25 11:50:28,"ef1a4090-b393-447e-8985-f85de261dac0",11,"random",4,0,3,2,2,1,1,2,4,1,53,FALSE
"4936",2022-02-25 11:50:32,"ef1a4090-b393-447e-8985-f85de261dac0",11,"attcheck",0,2,3,0,4,0,-1,2,4,0,54,FALSE
"4937",2022-02-25 11:50:36,"ef1a4090-b393-447e-8985-f85de261dac0",11,"random",0,2,3,0,0,0,3,2,4,0,55,FALSE
"4938",2022-02-25 11:50:41,"ef1a4090-b393-447e-8985-f85de261dac0",11,"random",0,1,3,2,4,2,1,2,4,0,56,FALSE
"4939",2022-02-25 11:50:45,"ef1a4090-b393-447e-8985-f85de261dac0",11,"random",0,0,1,1,2,2,3,2,4,1,57,FALSE
"4940",2022-02-25 11:50:49,"ef1a4090-b393-447e-8985-f85de261dac0",11,"random",0,1,1,0,4,2,1,0,4,0,58,FALSE
"4941",2022-02-25 11:50:53,"ef1a4090-b393-447e-8985-f85de261dac0",11,"random",0,2,3,1,0,0,3,0,4,0,59,FALSE
"4942",2022-02-25 11:54:57,"3ed6f259-c565-4a0a-bb5c-ad2c80c79672",10,"random",0,0,2,1,0,2,1,0,16,1,0,FALSE
"4943",2022-02-25 11:55:00,"3ed6f259-c565-4a0a-bb5c-ad2c80c79672",10,"random",2,2,3,1,2,2,2,0,3,1,1,FALSE
"4944",2022-02-25 11:55:04,"3ed6f259-c565-4a0a-bb5c-ad2c80c79672",10,"random",4,2,1,1,2,2,3,0,4,1,2,FALSE
"4945",2022-02-25 11:55:09,"3ed6f259-c565-4a0a-bb5c-ad2c80c79672",10,"random",2,2,1,2,2,2,1,0,4,1,3,FALSE
"4946",2022-02-25 11:55:12,"3ed6f259-c565-4a0a-bb5c-ad2c80c79672",10,"random",2,2,2,2,4,1,3,1,3,1,4,FALSE
"4947",2022-02-25 11:55:16,"3ed6f259-c565-4a0a-bb5c-ad2c80c79672",10,"random",0,2,3,1,0,0,1,2,4,0,5,FALSE
"4948",2022-02-25 11:55:19,"3ed6f259-c565-4a0a-bb5c-ad2c80c79672",10,"random",2,2,2,0,0,1,1,2,3,0,6,FALSE
"4949",2022-02-25 11:55:25,"3ed6f259-c565-4a0a-bb5c-ad2c80c79672",10,"random",0,0,2,1,2,0,1,1,6,1,7,FALSE
"4950",2022-02-25 11:55:28,"3ed6f259-c565-4a0a-bb5c-ad2c80c79672",10,"random",0,1,3,1,4,0,3,2,4,0,8,FALSE
"4951",2022-02-25 11:55:32,"3ed6f259-c565-4a0a-bb5c-ad2c80c79672",10,"random",2,2,3,0,0,1,2,2,4,0,9,FALSE
"4952",2022-02-25 11:55:35,"3ed6f259-c565-4a0a-bb5c-ad2c80c79672",10,"attcheck",0,2,3,0,4,0,-1,2,3,0,10,FALSE
"4953",2022-02-25 11:55:42,"3ed6f259-c565-4a0a-bb5c-ad2c80c79672",10,"random",0,1,2,2,0,0,2,2,7,0,11,FALSE
"4954",2022-02-25 11:55:46,"3ed6f259-c565-4a0a-bb5c-ad2c80c79672",10,"easy2",4,0,1,2,0,2,3,0,3,1,12,FALSE
"4955",2022-02-25 11:55:49,"3ed6f259-c565-4a0a-bb5c-ad2c80c79672",10,"random",4,2,3,2,2,2,3,0,3,1,13,FALSE
"4956",2022-02-25 11:55:51,"3ed6f259-c565-4a0a-bb5c-ad2c80c79672",10,"attcheck",0,2,3,0,4,0,-1,2,3,0,14,FALSE
"4957",2022-02-25 11:55:55,"3ed6f259-c565-4a0a-bb5c-ad2c80c79672",10,"random",4,0,1,2,2,1,3,1,4,1,15,FALSE
"4958",2022-02-25 11:55:59,"3ed6f259-c565-4a0a-bb5c-ad2c80c79672",10,"random",2,1,2,1,0,2,1,2,4,0,16,FALSE
"4959",2022-02-25 11:56:01,"3ed6f259-c565-4a0a-bb5c-ad2c80c79672",10,"easy3",4,0,1,2,0,1,3,0,3,1,17,FALSE
"4960",2022-02-25 11:56:08,"3ed6f259-c565-4a0a-bb5c-ad2c80c79672",10,"random",2,1,2,0,0,1,3,0,7,1,18,FALSE
"4961",2022-02-25 11:56:13,"3ed6f259-c565-4a0a-bb5c-ad2c80c79672",10,"random",0,0,1,2,0,0,3,2,5,0,19,FALSE
"4962",2022-02-25 11:56:16,"3ed6f259-c565-4a0a-bb5c-ad2c80c79672",10,"hard3",2,0,2,0,0,1,2,2,3,0,20,FALSE
"4963",2022-02-25 11:56:19,"3ed6f259-c565-4a0a-bb5c-ad2c80c79672",10,"random",2,2,1,0,4,2,3,1,3,0,21,FALSE
"4964",2022-02-25 11:56:25,"3ed6f259-c565-4a0a-bb5c-ad2c80c79672",10,"random",4,1,2,2,4,0,3,2,6,0,22,FALSE
"4965",2022-02-25 11:56:29,"3ed6f259-c565-4a0a-bb5c-ad2c80c79672",10,"hard1",0,0,2,2,2,2,2,0,4,1,23,FALSE
"4966",2022-02-25 11:56:31,"3ed6f259-c565-4a0a-bb5c-ad2c80c79672",10,"random",2,1,1,1,2,0,3,0,2,1,24,FALSE
"4967",2022-02-25 11:56:35,"3ed6f259-c565-4a0a-bb5c-ad2c80c79672",10,"random",2,1,1,1,2,0,2,1,4,0,25,FALSE
"4968",2022-02-25 11:56:39,"3ed6f259-c565-4a0a-bb5c-ad2c80c79672",10,"random",0,0,2,2,2,2,1,0,4,1,26,FALSE
"4969",2022-02-25 11:56:42,"3ed6f259-c565-4a0a-bb5c-ad2c80c79672",10,"random",0,0,1,1,0,2,3,0,3,1,27,FALSE
"4970",2022-02-25 11:56:56,"3ed6f259-c565-4a0a-bb5c-ad2c80c79672",10,"random",2,1,3,0,0,2,2,0,14,1,28,FALSE
"4971",2022-02-25 11:57:02,"3ed6f259-c565-4a0a-bb5c-ad2c80c79672",10,"random",2,1,1,1,4,1,1,2,6,0,29,FALSE
"4972",2022-02-25 11:57:43,"3ed6f259-c565-4a0a-bb5c-ad2c80c79672",10,"random",0,1,2,0,2,0,3,2,41,0,30,FALSE
"4973",2022-02-25 11:57:46,"3ed6f259-c565-4a0a-bb5c-ad2c80c79672",10,"random",4,1,1,0,2,1,1,1,3,0,31,FALSE
"4974",2022-02-25 11:57:51,"3ed6f259-c565-4a0a-bb5c-ad2c80c79672",10,"random",0,2,1,0,0,2,2,0,5,1,32,FALSE
"4975",2022-02-25 11:57:55,"3ed6f259-c565-4a0a-bb5c-ad2c80c79672",10,"random",4,0,1,0,2,1,3,2,4,0,33,FALSE
"4976",2022-02-25 11:57:59,"3ed6f259-c565-4a0a-bb5c-ad2c80c79672",10,"hard2",2,1,2,0,0,0,2,1,3,0,34,FALSE
"4977",2022-02-25 11:58:06,"3ed6f259-c565-4a0a-bb5c-ad2c80c79672",10,"random",0,2,3,0,0,2,2,0,8,0,35,FALSE
"4978",2022-02-25 11:58:14,"3ed6f259-c565-4a0a-bb5c-ad2c80c79672",10,"random",2,0,3,0,0,2,3,0,8,1,36,FALSE
"4979",2022-02-25 11:58:18,"3ed6f259-c565-4a0a-bb5c-ad2c80c79672",10,"random",0,2,1,1,4,2,2,2,3,0,37,FALSE
"4980",2022-02-25 11:58:21,"3ed6f259-c565-4a0a-bb5c-ad2c80c79672",10,"random",4,2,2,0,4,0,1,2,3,0,38,FALSE
"4981",2022-02-25 11:58:25,"3ed6f259-c565-4a0a-bb5c-ad2c80c79672",10,"random",2,2,2,0,4,2,1,0,5,0,39,FALSE
"4982",2022-02-25 11:58:30,"3ed6f259-c565-4a0a-bb5c-ad2c80c79672",10,"random",0,0,2,2,2,1,2,0,4,1,40,FALSE
"4983",2022-02-25 11:58:42,"3ed6f259-c565-4a0a-bb5c-ad2c80c79672",10,"random",4,2,2,0,0,1,2,0,12,1,41,FALSE
"4984",2022-02-25 11:58:45,"3ed6f259-c565-4a0a-bb5c-ad2c80c79672",10,"attcheck",4,0,-1,2,0,2,3,0,3,1,42,FALSE
"4985",2022-02-25 11:58:49,"3ed6f259-c565-4a0a-bb5c-ad2c80c79672",10,"easy1",4,0,1,2,0,0,3,0,4,1,43,FALSE
"4986",2022-02-25 11:58:52,"3ed6f259-c565-4a0a-bb5c-ad2c80c79672",10,"random",4,1,2,2,2,0,3,1,3,1,44,FALSE
"4987",2022-02-25 11:58:56,"3ed6f259-c565-4a0a-bb5c-ad2c80c79672",10,"random",0,0,1,1,0,1,1,1,4,1,45,FALSE
"4988",2022-02-25 11:59:06,"3ed6f259-c565-4a0a-bb5c-ad2c80c79672",10,"random",0,1,3,1,2,2,3,1,10,0,46,FALSE
"4989",2022-02-25 11:59:09,"3ed6f259-c565-4a0a-bb5c-ad2c80c79672",10,"random",0,0,3,0,4,2,1,1,3,0,47,FALSE
"4990",2022-02-25 11:59:12,"3ed6f259-c565-4a0a-bb5c-ad2c80c79672",10,"random",4,0,1,2,0,0,2,1,3,1,48,FALSE
"4991",2022-02-25 11:59:15,"3ed6f259-c565-4a0a-bb5c-ad2c80c79672",10,"random",4,0,1,2,0,1,1,1,3,1,49,FALSE
"4992",2022-02-25 11:59:18,"3ed6f259-c565-4a0a-bb5c-ad2c80c79672",10,"random",0,2,1,1,4,1,2,2,3,0,50,FALSE
"4993",2022-02-25 11:59:20,"3ed6f259-c565-4a0a-bb5c-ad2c80c79672",10,"random",4,2,3,0,2,1,2,2,3,0,51,FALSE
"4994",2022-02-25 11:59:23,"3ed6f259-c565-4a0a-bb5c-ad2c80c79672",10,"random",2,2,3,1,2,1,2,0,3,1,52,FALSE
"4995",2022-02-25 11:59:26,"3ed6f259-c565-4a0a-bb5c-ad2c80c79672",10,"random",2,2,1,1,2,2,1,2,3,0,53,FALSE
"4996",2022-02-25 11:59:32,"3ed6f259-c565-4a0a-bb5c-ad2c80c79672",10,"random",4,1,3,2,4,1,2,2,6,1,54,FALSE
"4997",2022-02-25 11:59:36,"3ed6f259-c565-4a0a-bb5c-ad2c80c79672",10,"random",0,0,1,1,4,2,3,1,4,0,55,FALSE
"4998",2022-02-25 11:59:39,"3ed6f259-c565-4a0a-bb5c-ad2c80c79672",10,"random",0,0,3,0,0,2,2,2,4,0,56,FALSE
"4999",2022-02-25 11:59:43,"3ed6f259-c565-4a0a-bb5c-ad2c80c79672",10,"random",2,1,2,2,2,2,3,1,4,1,57,FALSE
"5000",2022-02-25 11:59:48,"3ed6f259-c565-4a0a-bb5c-ad2c80c79672",10,"random",0,2,3,2,4,2,1,2,5,1,58,FALSE
"5001",2022-02-25 11:59:50,"3ed6f259-c565-4a0a-bb5c-ad2c80c79672",10,"random",4,2,3,2,4,0,2,0,3,1,59,FALSE
"5002",2022-02-25 12:08:45,"a4a022e4-aa1e-49b5-b64e-a25ca3242cd2",15,"random",0,0,1,2,4,1,2,1,24,0,0,FALSE
"5003",2022-02-25 12:08:49,"a4a022e4-aa1e-49b5-b64e-a25ca3242cd2",15,"random",4,2,2,1,4,2,1,0,4,1,1,FALSE
"5004",2022-02-25 12:08:53,"a4a022e4-aa1e-49b5-b64e-a25ca3242cd2",15,"random",4,2,3,1,4,1,2,0,4,1,2,FALSE
"5005",2022-02-25 12:08:57,"a4a022e4-aa1e-49b5-b64e-a25ca3242cd2",15,"random",2,1,2,0,4,1,2,1,3,0,3,FALSE
"5006",2022-02-25 12:09:00,"a4a022e4-aa1e-49b5-b64e-a25ca3242cd2",15,"random",0,1,2,2,4,1,1,2,3,0,4,FALSE
"5007",2022-02-25 12:09:04,"a4a022e4-aa1e-49b5-b64e-a25ca3242cd2",15,"hard1",2,2,2,0,0,0,2,2,4,1,5,FALSE
"5008",2022-02-25 12:09:07,"a4a022e4-aa1e-49b5-b64e-a25ca3242cd2",15,"easy2",0,2,3,0,4,0,1,2,3,0,6,FALSE
"5009",2022-02-25 12:09:10,"a4a022e4-aa1e-49b5-b64e-a25ca3242cd2",15,"random",2,2,2,0,4,1,3,2,3,0,7,FALSE
"5010",2022-02-25 12:09:14,"a4a022e4-aa1e-49b5-b64e-a25ca3242cd2",15,"random",2,1,2,0,0,2,3,2,3,1,8,FALSE
"5011",2022-02-25 12:09:18,"a4a022e4-aa1e-49b5-b64e-a25ca3242cd2",15,"random",2,1,2,0,0,2,1,0,4,1,9,FALSE
"5012",2022-02-25 12:09:21,"a4a022e4-aa1e-49b5-b64e-a25ca3242cd2",15,"random",4,2,2,1,0,0,1,1,3,1,10,FALSE
"5013",2022-02-25 12:09:27,"a4a022e4-aa1e-49b5-b64e-a25ca3242cd2",15,"random",0,2,1,2,0,2,2,2,6,1,11,FALSE
"5014",2022-02-25 12:09:31,"a4a022e4-aa1e-49b5-b64e-a25ca3242cd2",15,"random",2,0,3,1,2,2,2,0,4,1,12,FALSE
"5015",2022-02-25 12:09:34,"a4a022e4-aa1e-49b5-b64e-a25ca3242cd2",15,"random",2,1,3,2,0,0,3,1,3,1,13,FALSE
"5016",2022-02-25 12:09:41,"a4a022e4-aa1e-49b5-b64e-a25ca3242cd2",15,"random",0,2,3,0,0,2,2,0,6,0,14,FALSE
"5017",2022-02-25 12:09:46,"a4a022e4-aa1e-49b5-b64e-a25ca3242cd2",15,"random",0,1,2,1,2,2,2,1,6,0,15,FALSE
"5018",2022-02-25 12:09:53,"a4a022e4-aa1e-49b5-b64e-a25ca3242cd2",15,"random",2,1,3,2,2,1,1,2,6,0,16,FALSE
"5019",2022-02-25 12:09:58,"a4a022e4-aa1e-49b5-b64e-a25ca3242cd2",15,"random",2,2,2,2,4,1,3,0,5,0,17,FALSE
"5020",2022-02-25 12:10:02,"a4a022e4-aa1e-49b5-b64e-a25ca3242cd2",15,"random",4,1,3,1,4,0,2,0,4,1,18,FALSE
"5021",2022-02-25 12:10:07,"a4a022e4-aa1e-49b5-b64e-a25ca3242cd2",15,"random",4,2,2,0,0,2,2,1,5,1,19,FALSE
"5022",2022-02-25 12:10:11,"a4a022e4-aa1e-49b5-b64e-a25ca3242cd2",15,"random",0,1,2,1,2,1,2,0,4,0,20,FALSE
"5023",2022-02-25 12:10:15,"a4a022e4-aa1e-49b5-b64e-a25ca3242cd2",15,"random",0,1,1,1,2,1,3,2,4,0,21,FALSE
"5024",2022-02-25 12:10:19,"a4a022e4-aa1e-49b5-b64e-a25ca3242cd2",15,"random",2,0,2,0,4,2,3,1,4,0,22,FALSE
"5025",2022-02-25 12:10:24,"a4a022e4-aa1e-49b5-b64e-a25ca3242cd2",15,"random",4,1,1,0,4,1,1,2,4,0,23,FALSE
"5026",2022-02-25 12:10:27,"a4a022e4-aa1e-49b5-b64e-a25ca3242cd2",15,"attcheck",4,0,-1,2,0,2,3,0,4,1,24,FALSE
"5027",2022-02-25 12:10:31,"a4a022e4-aa1e-49b5-b64e-a25ca3242cd2",15,"random",2,2,1,2,2,1,1,1,4,1,25,FALSE
"5028",2022-02-25 12:10:34,"a4a022e4-aa1e-49b5-b64e-a25ca3242cd2",15,"attcheck",4,0,-1,2,0,2,3,0,4,1,26,FALSE
"5029",2022-02-25 12:10:38,"a4a022e4-aa1e-49b5-b64e-a25ca3242cd2",15,"random",2,0,2,2,2,2,2,2,4,1,27,FALSE
"5030",2022-02-25 12:10:41,"a4a022e4-aa1e-49b5-b64e-a25ca3242cd2",15,"random",2,1,2,1,4,1,3,0,3,0,28,FALSE
"5031",2022-02-25 12:10:45,"a4a022e4-aa1e-49b5-b64e-a25ca3242cd2",15,"random",4,1,1,0,2,2,1,2,3,1,29,FALSE
"5032",2022-02-25 12:11:22,"a4a022e4-aa1e-49b5-b64e-a25ca3242cd2",15,"random",0,1,3,0,4,0,1,0,38,0,30,FALSE
"5033",2022-02-25 12:11:26,"a4a022e4-aa1e-49b5-b64e-a25ca3242cd2",15,"random",2,2,1,2,4,1,1,2,3,0,31,FALSE
"5034",2022-02-25 12:11:30,"a4a022e4-aa1e-49b5-b64e-a25ca3242cd2",15,"hard2",0,0,2,1,2,1,2,0,4,0,32,FALSE
"5035",2022-02-25 12:11:33,"a4a022e4-aa1e-49b5-b64e-a25ca3242cd2",15,"random",2,1,3,1,0,0,1,1,3,1,33,FALSE
"5036",2022-02-25 12:11:36,"a4a022e4-aa1e-49b5-b64e-a25ca3242cd2",15,"random",2,0,2,1,0,0,3,0,3,1,34,FALSE
"5037",2022-02-25 12:11:40,"a4a022e4-aa1e-49b5-b64e-a25ca3242cd2",15,"hard3",2,0,2,0,0,1,2,2,4,1,35,FALSE
"5038",2022-02-25 12:11:43,"a4a022e4-aa1e-49b5-b64e-a25ca3242cd2",15,"random",2,0,1,2,0,0,1,0,3,1,36,FALSE
"5039",2022-02-25 12:11:48,"a4a022e4-aa1e-49b5-b64e-a25ca3242cd2",15,"random",0,1,3,0,0,2,3,1,5,0,37,FALSE
"5040",2022-02-25 12:11:52,"a4a022e4-aa1e-49b5-b64e-a25ca3242cd2",15,"random",4,1,1,0,4,2,2,1,4,0,38,FALSE
"5041",2022-02-25 12:11:56,"a4a022e4-aa1e-49b5-b64e-a25ca3242cd2",15,"random",4,1,3,1,0,1,1,0,4,1,39,FALSE
"5042",2022-02-25 12:12:00,"a4a022e4-aa1e-49b5-b64e-a25ca3242cd2",15,"random",2,2,2,1,4,1,2,1,5,0,40,FALSE
"5043",2022-02-25 12:12:04,"a4a022e4-aa1e-49b5-b64e-a25ca3242cd2",15,"random",4,2,1,1,4,1,1,1,4,0,41,FALSE
"5044",2022-02-25 12:12:08,"a4a022e4-aa1e-49b5-b64e-a25ca3242cd2",15,"random",2,2,2,0,0,2,1,2,3,1,42,FALSE
"5045",2022-02-25 12:12:11,"a4a022e4-aa1e-49b5-b64e-a25ca3242cd2",15,"random",4,1,1,1,4,1,2,0,4,1,43,FALSE
"5046",2022-02-25 12:12:15,"a4a022e4-aa1e-49b5-b64e-a25ca3242cd2",15,"easy3",0,1,3,0,4,0,1,2,3,0,44,FALSE
"5047",2022-02-25 12:12:18,"a4a022e4-aa1e-49b5-b64e-a25ca3242cd2",15,"random",4,1,1,0,2,0,1,1,3,1,45,FALSE
"5048",2022-02-25 12:12:23,"a4a022e4-aa1e-49b5-b64e-a25ca3242cd2",15,"random",2,1,1,0,2,2,3,0,6,1,46,FALSE
"5049",2022-02-25 12:12:28,"a4a022e4-aa1e-49b5-b64e-a25ca3242cd2",15,"random",4,0,2,1,4,0,3,2,5,0,47,FALSE
"5050",2022-02-25 12:12:32,"a4a022e4-aa1e-49b5-b64e-a25ca3242cd2",15,"random",2,1,1,2,0,2,2,2,4,1,48,FALSE
"5051",2022-02-25 12:12:39,"a4a022e4-aa1e-49b5-b64e-a25ca3242cd2",15,"random",4,0,2,1,2,2,1,2,7,1,49,FALSE
"5052",2022-02-25 12:12:44,"a4a022e4-aa1e-49b5-b64e-a25ca3242cd2",15,"easy1",0,0,3,0,4,0,1,2,5,0,50,FALSE
"5053",2022-02-25 12:12:49,"a4a022e4-aa1e-49b5-b64e-a25ca3242cd2",15,"random",0,1,3,2,0,1,2,2,5,1,51,FALSE
"5054",2022-02-25 12:12:53,"a4a022e4-aa1e-49b5-b64e-a25ca3242cd2",15,"random",0,2,1,0,2,1,3,1,4,0,52,FALSE
"5055",2022-02-25 12:12:57,"a4a022e4-aa1e-49b5-b64e-a25ca3242cd2",15,"random",0,1,2,1,0,1,3,0,4,1,53,FALSE
"5056",2022-02-25 12:13:00,"a4a022e4-aa1e-49b5-b64e-a25ca3242cd2",15,"random",2,0,2,2,0,2,3,1,3,1,54,FALSE
"5057",2022-02-25 12:13:04,"a4a022e4-aa1e-49b5-b64e-a25ca3242cd2",15,"random",2,2,3,1,4,1,2,2,4,0,55,FALSE
"5058",2022-02-25 12:13:07,"a4a022e4-aa1e-49b5-b64e-a25ca3242cd2",15,"attcheck",4,0,-1,2,0,2,3,0,3,1,56,FALSE
"5059",2022-02-25 12:13:11,"a4a022e4-aa1e-49b5-b64e-a25ca3242cd2",15,"random",4,0,3,0,0,2,3,2,4,1,57,FALSE
"5060",2022-02-25 12:13:15,"a4a022e4-aa1e-49b5-b64e-a25ca3242cd2",15,"random",0,0,1,1,0,1,2,2,4,0,58,FALSE
"5061",2022-02-25 12:13:19,"a4a022e4-aa1e-49b5-b64e-a25ca3242cd2",15,"random",2,1,2,0,2,1,2,2,4,0,59,FALSE
"5062",2022-02-25 13:49:43,"fd5b1eb5-4e11-4464-b795-5e7eadab26ce",29,"random",4,0,1,0,2,2,2,1,49,1,0,FALSE
"5063",2022-02-25 13:49:50,"fd5b1eb5-4e11-4464-b795-5e7eadab26ce",29,"random",2,2,2,0,4,2,2,0,7,0,1,FALSE
"5064",2022-02-25 13:49:58,"fd5b1eb5-4e11-4464-b795-5e7eadab26ce",29,"random",4,2,3,1,0,0,2,0,8,0,2,FALSE
"5065",2022-02-25 13:50:07,"fd5b1eb5-4e11-4464-b795-5e7eadab26ce",29,"random",2,1,3,1,4,1,2,1,9,0,3,FALSE
"5066",2022-02-25 13:50:21,"fd5b1eb5-4e11-4464-b795-5e7eadab26ce",29,"random",4,1,1,2,2,2,3,1,13,1,4,FALSE
"5067",2022-02-25 13:50:31,"fd5b1eb5-4e11-4464-b795-5e7eadab26ce",29,"random",4,1,1,0,4,2,2,2,11,1,5,FALSE
"5068",2022-02-25 13:50:42,"fd5b1eb5-4e11-4464-b795-5e7eadab26ce",29,"random",4,1,1,1,2,0,1,0,11,1,6,FALSE
"5069",2022-02-25 13:50:50,"fd5b1eb5-4e11-4464-b795-5e7eadab26ce",29,"random",0,2,3,1,4,2,2,0,8,0,7,FALSE
"5070",2022-02-25 13:51:00,"fd5b1eb5-4e11-4464-b795-5e7eadab26ce",29,"random",2,2,3,2,2,0,2,0,10,0,8,FALSE
"5071",2022-02-25 13:51:12,"fd5b1eb5-4e11-4464-b795-5e7eadab26ce",29,"random",0,2,3,1,0,1,3,2,12,1,9,FALSE
"5072",2022-02-25 13:51:21,"fd5b1eb5-4e11-4464-b795-5e7eadab26ce",29,"random",0,0,3,1,0,0,3,2,9,0,10,FALSE
"5073",2022-02-25 13:52:29,"fd5b1eb5-4e11-4464-b795-5e7eadab26ce",29,"random",4,1,1,2,4,2,1,1,69,1,11,FALSE
"5074",2022-02-25 13:55:51,"fd5b1eb5-4e11-4464-b795-5e7eadab26ce",29,"random",0,2,1,2,2,2,3,0,201,1,12,FALSE
"5075",2022-02-25 13:56:14,"fd5b1eb5-4e11-4464-b795-5e7eadab26ce",29,"random",0,2,3,1,2,2,2,1,23,0,13,FALSE
"5076",2022-02-25 13:56:49,"fd5b1eb5-4e11-4464-b795-5e7eadab26ce",29,"random",4,0,1,1,0,0,1,1,35,1,14,FALSE
"5077",2022-02-25 13:57:50,"fd5b1eb5-4e11-4464-b795-5e7eadab26ce",29,"random",4,1,3,0,2,0,2,2,61,1,15,FALSE
"5078",2022-02-25 13:59:10,"fd5b1eb5-4e11-4464-b795-5e7eadab26ce",29,"random",2,1,1,1,2,1,1,0,80,1,16,FALSE
"5079",2022-02-25 14:00:56,"fd5b1eb5-4e11-4464-b795-5e7eadab26ce",29,"random",0,2,2,1,0,0,1,0,106,0,17,FALSE
"5080",2022-02-25 14:01:02,"fd5b1eb5-4e11-4464-b795-5e7eadab26ce",29,"easy2",0,2,3,0,4,0,1,2,6,0,18,FALSE
"5081",2022-02-25 14:01:21,"fd5b1eb5-4e11-4464-b795-5e7eadab26ce",29,"attcheck",4,0,-1,2,0,2,3,0,18,1,19,FALSE
"5082",2022-02-25 14:03:19,"fd5b1eb5-4e11-4464-b795-5e7eadab26ce",29,"random",4,0,2,2,2,1,2,1,118,1,20,FALSE
"5083",2022-02-25 14:03:54,"fd5b1eb5-4e11-4464-b795-5e7eadab26ce",29,"attcheck",4,0,-1,2,0,2,3,0,36,1,21,FALSE
"5084",2022-02-25 14:06:35,"fd5b1eb5-4e11-4464-b795-5e7eadab26ce",29,"random",2,0,1,2,4,2,2,2,161,0,22,FALSE
"5085",2022-02-25 14:06:43,"fd5b1eb5-4e11-4464-b795-5e7eadab26ce",29,"random",0,0,2,0,0,1,2,1,8,1,23,FALSE
"5086",2022-02-25 14:07:26,"fd5b1eb5-4e11-4464-b795-5e7eadab26ce",29,"random",2,0,2,2,4,2,2,1,42,1,24,FALSE
"5087",2022-02-25 14:07:32,"fd5b1eb5-4e11-4464-b795-5e7eadab26ce",29,"random",2,0,1,0,2,1,3,2,7,1,25,FALSE
"5088",2022-02-25 14:07:40,"fd5b1eb5-4e11-4464-b795-5e7eadab26ce",29,"random",4,2,1,0,4,1,2,0,7,0,26,FALSE
"5089",2022-02-25 14:07:52,"fd5b1eb5-4e11-4464-b795-5e7eadab26ce",29,"easy3",4,0,1,2,0,1,3,0,11,1,27,FALSE
"5090",2022-02-25 14:07:57,"fd5b1eb5-4e11-4464-b795-5e7eadab26ce",29,"random",0,2,2,1,2,2,1,2,5,0,28,FALSE
"5091",2022-02-25 14:08:10,"fd5b1eb5-4e11-4464-b795-5e7eadab26ce",29,"random",2,0,1,2,4,1,2,1,13,0,29,FALSE
"5092",2022-02-25 14:11:01,"4cd72f1e-fd85-4c1f-b6cd-32bee6cb092c",8,"attcheck",0,2,3,0,4,0,-1,2,12,0,0,FALSE
"5093",2022-02-25 14:11:02,"4cd72f1e-fd85-4c1f-b6cd-32bee6cb092c",8,"random",4,2,1,2,2,2,3,1,3,1,2,FALSE
"5094",2022-02-25 14:11:02,"4cd72f1e-fd85-4c1f-b6cd-32bee6cb092c",8,"random",0,1,2,0,0,0,1,1,4,0,1,FALSE
"5095",2022-02-25 14:11:04,"4cd72f1e-fd85-4c1f-b6cd-32bee6cb092c",8,"random",4,0,2,0,0,0,1,0,3,0,3,FALSE
"5096",2022-02-25 14:11:10,"4cd72f1e-fd85-4c1f-b6cd-32bee6cb092c",8,"random",4,1,2,0,2,2,2,1,3,1,4,FALSE
"5097",2022-02-25 14:11:13,"4cd72f1e-fd85-4c1f-b6cd-32bee6cb092c",8,"random",0,1,3,1,4,1,2,2,4,0,5,FALSE
"5098",2022-02-25 14:11:14,"4cd72f1e-fd85-4c1f-b6cd-32bee6cb092c",8,"attcheck",0,2,3,0,4,0,-1,2,3,0,6,FALSE
"5099",2022-02-25 14:11:18,"4cd72f1e-fd85-4c1f-b6cd-32bee6cb092c",8,"easy1",0,0,3,0,4,0,1,2,4,0,7,FALSE
"5100",2022-02-25 14:11:21,"4cd72f1e-fd85-4c1f-b6cd-32bee6cb092c",8,"hard1",0,0,2,2,2,2,2,0,3,1,8,FALSE
"5101",2022-02-25 14:11:30,"4cd72f1e-fd85-4c1f-b6cd-32bee6cb092c",8,"random",2,0,2,1,2,2,1,0,4,1,9,FALSE
"5102",2022-02-25 14:11:30,"4cd72f1e-fd85-4c1f-b6cd-32bee6cb092c",8,"random",2,0,1,0,0,1,3,2,3,1,10,FALSE
"5103",2022-02-25 14:11:31,"4cd72f1e-fd85-4c1f-b6cd-32bee6cb092c",8,"random",0,0,2,0,0,0,1,1,3,0,11,FALSE
"5104",2022-02-25 14:11:35,"4cd72f1e-fd85-4c1f-b6cd-32bee6cb092c",8,"random",2,0,1,1,0,1,1,0,4,1,12,FALSE
