,lalco,ldep,llife,lcrim,ralco,rdep,rlife,rcrim,secElasped,chosen,order,alcodiff,depdiff,lifediff,crimdiff,LocationLatitude,LocationLongitude,econStatus,hour_of_day,age_18-24 years old,age_25-34 years old,age_35-44 years old,age_45-54 years old,age_55-64 years old,age_65+ years old,gender_Female,gender_Male,gender_Non-binary / third gender,employment_Retired,employment_Student,employment_Unemployed and looking for work,employment_Working full-time,employment_Working part-time,maritalStatus_Living with a partner,maritalStatus_Married,maritalStatus_Never been married,maritalStatus_Widowed,ethnicity_Black/African American,ethnicity_Hispanic/Latino,ethnicity_White/Caucasian,"ethnicity_White/Caucasian,Black/African American",timezone_America/Chicago,timezone_America/Detroit,timezone_America/Los_Angeles,timezone_America/New_York,timezone_Europe/London
2006,0,1,1,1,0,1,2,2,12,0,23,0,0,-1,-1,42.965606689453125,-85.65000152587889,8,17,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
2008,2,1,1,2,4,0,3,0,4,0,22,-2,1,-2,2,40.23890686035156,-77.19349670410156,44,17,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
2037,2,1,1,0,0,0,2,2,4,0,40,2,1,-1,-2,40.23890686035156,-77.19349670410156,44,17,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
2038,0,1,2,0,4,2,1,0,7,0,35,-4,-1,1,0,42.965606689453125,-85.65000152587889,8,17,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
2039,2,1,2,0,2,1,2,2,3,1,41,0,0,0,-2,40.23890686035156,-77.19349670410156,44,17,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
2070,2,0,1,1,4,1,1,0,6,1,48,-2,-1,0,1,42.965606689453125,-85.65000152587889,8,17,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
2071,0,2,2,2,0,0,3,1,4,1,49,0,2,-1,1,42.965606689453125,-85.65000152587889,8,17,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
2072,4,0,3,0,4,2,2,1,5,0,50,0,-2,1,-1,42.965606689453125,-85.65000152587889,8,17,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
2073,2,0,3,1,4,0,1,2,4,0,51,-2,0,2,-1,42.965606689453125,-85.65000152587889,8,17,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
2075,0,2,3,1,2,1,1,2,3,0,53,-2,1,2,-1,42.965606689453125,-85.65000152587889,8,17,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
2076,0,2,1,1,2,2,2,2,6,0,54,-2,0,-1,-1,42.965606689453125,-85.65000152587889,8,17,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
2077,2,2,3,2,2,0,3,2,6,0,55,0,2,0,0,42.965606689453125,-85.65000152587889,8,17,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
2078,2,2,1,2,2,0,2,2,11,0,56,0,2,-1,0,42.965606689453125,-85.65000152587889,8,17,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
2079,4,2,3,1,4,1,3,1,10,1,57,0,1,0,0,42.965606689453125,-85.65000152587889,8,17,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
2080,4,1,3,0,2,0,3,0,7,0,58,2,1,0,0,42.965606689453125,-85.65000152587889,8,17,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
2081,0,1,1,1,0,1,3,0,4,1,59,0,0,-2,1,42.965606689453125,-85.65000152587889,8,17,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
2082,0,0,2,2,4,0,3,1,280,1,0,-4,0,-1,1,33.34489440917969,-82.08290100097656,30,17,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
2084,0,2,3,0,0,1,2,0,23,0,2,0,1,1,0,33.34489440917969,-82.08290100097656,30,17,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
2085,0,0,1,1,2,0,1,1,31,0,3,-2,0,0,0,33.34489440917969,-82.08290100097656,30,17,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
2086,0,1,3,1,4,1,3,0,6,1,4,-4,0,0,1,33.34489440917969,-82.08290100097656,30,17,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
2087,4,0,1,0,2,2,2,0,45,1,0,2,-2,-1,0,32.86869812011719,-96.86260223388672,37,16,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
2088,2,1,1,2,0,2,3,0,8,1,1,2,-1,-2,2,32.86869812011719,-96.86260223388672,37,16,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
2089,2,2,2,0,4,1,3,0,7,0,2,-2,1,-1,0,32.86869812011719,-96.86260223388672,37,16,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
2090,2,2,2,2,0,2,3,0,3,1,3,2,0,-1,2,32.86869812011719,-96.86260223388672,37,16,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
2068,4,1,3,0,0,1,1,2,6,0,46,4,0,2,-2,42.965606689453125,-85.65000152587889,8,17,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
2067,0,1,2,0,4,0,3,2,9,0,45,-4,1,-1,-2,42.965606689453125,-85.65000152587889,8,17,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
2066,2,1,1,0,2,0,2,0,4,0,59,0,1,-1,0,40.23890686035156,-77.19349670410156,44,17,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
2064,2,0,2,2,0,0,1,1,4,1,44,2,0,1,1,42.965606689453125,-85.65000152587889,8,17,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
2041,0,2,1,0,2,2,1,1,3,0,42,-2,0,0,-1,40.23890686035156,-77.19349670410156,44,17,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
2043,0,0,2,2,2,2,2,2,3,0,44,-2,-2,0,0,40.23890686035156,-77.19349670410156,44,17,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
2044,0,0,3,2,4,2,2,1,10,1,37,-4,-2,1,1,42.965606689453125,-85.65000152587889,8,17,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
2045,2,2,2,0,4,1,1,0,4,0,45,-2,1,1,0,40.23890686035156,-77.19349670410156,44,17,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
2046,4,0,1,0,0,1,3,1,6,0,38,4,-1,-2,-1,42.965606689453125,-85.65000152587889,8,17,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
2047,4,2,2,1,2,1,3,1,4,1,46,2,1,-1,0,40.23890686035156,-77.19349670410156,44,17,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
2048,0,2,3,2,4,2,1,2,4,0,47,-4,0,2,0,40.23890686035156,-77.19349670410156,44,17,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
2049,0,1,3,1,0,0,2,2,4,0,48,0,1,1,-1,40.23890686035156,-77.19349670410156,44,17,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
2050,2,0,1,2,2,2,1,2,9,1,39,0,-2,0,0,42.965606689453125,-85.65000152587889,8,17,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
2092,4,0,3,0,4,2,1,2,2,1,5,0,-2,2,-2,32.86869812011719,-96.86260223388672,37,16,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
2051,4,0,3,1,0,1,1,0,3,1,49,4,-1,2,1,40.23890686035156,-77.19349670410156,44,17,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
2053,2,2,1,1,4,2,3,1,3,0,50,-2,0,-2,0,40.23890686035156,-77.19349670410156,44,17,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
2054,2,1,1,0,0,1,2,0,4,1,51,2,0,-1,0,40.23890686035156,-77.19349670410156,44,17,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
2056,2,0,1,2,0,0,2,1,3,1,52,2,0,-1,1,40.23890686035156,-77.19349670410156,44,17,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
2057,2,2,1,0,4,2,2,2,3,0,53,-2,0,-1,-2,40.23890686035156,-77.19349670410156,44,17,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
2058,0,0,2,0,4,2,1,1,6,0,42,-4,-2,1,-1,42.965606689453125,-85.65000152587889,8,17,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
2059,2,0,1,1,0,0,2,1,4,1,54,2,0,-1,0,40.23890686035156,-77.19349670410156,44,17,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
2061,2,2,2,1,0,2,1,0,4,1,56,2,0,1,1,40.23890686035156,-77.19349670410156,44,17,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
2062,4,0,2,0,0,1,2,2,12,0,43,4,-1,0,-2,42.965606689453125,-85.65000152587889,8,17,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
2063,4,1,3,2,4,1,3,1,7,1,57,0,0,0,1,40.23890686035156,-77.19349670410156,44,17,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
2052,0,1,2,2,4,0,1,2,6,0,40,-4,1,1,0,42.965606689453125,-85.65000152587889,8,17,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
2640,0,2,3,1,4,2,2,0,5,0,18,-4,0,1,1,40.23890686035156,-77.19349670410156,44,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
2641,2,0,1,2,0,2,3,1,5,1,19,2,-2,-2,1,40.23890686035156,-77.19349670410156,44,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
2642,0,2,2,2,4,0,3,2,5,0,20,-4,2,-1,0,40.23890686035156,-77.19349670410156,44,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
3218,2,1,1,0,4,2,3,2,16,0,56,-2,-1,-2,-2,53.42359924316406,-2.3112945556640625,15,21,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
3220,0,2,2,1,2,2,1,1,10,0,58,-2,0,1,0,53.42359924316406,-2.3112945556640625,15,21,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
3221,4,2,1,0,4,1,1,2,11,0,59,0,1,0,-2,53.42359924316406,-2.3112945556640625,15,21,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
3222,2,2,2,1,4,2,1,0,22,0,0,-2,0,1,1,40.23890686035156,-77.19349670410156,44,17,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
3223,4,2,2,2,0,1,1,0,4,1,1,4,1,1,2,40.23890686035156,-77.19349670410156,44,17,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
3224,4,1,1,1,0,0,2,2,3,1,2,4,1,-1,-1,40.23890686035156,-77.19349670410156,44,17,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
3225,0,2,2,2,4,0,2,1,4,0,3,-4,2,0,1,40.23890686035156,-77.19349670410156,44,17,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
3226,2,2,1,2,4,0,1,1,11,0,4,-2,2,0,1,40.23890686035156,-77.19349670410156,44,17,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
3228,4,2,2,1,0,1,1,0,3,1,6,4,1,1,1,40.23890686035156,-77.19349670410156,44,17,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
3230,0,2,1,1,4,1,2,0,4,0,8,-4,1,-1,1,40.23890686035156,-77.19349670410156,44,17,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
3231,2,0,2,0,2,1,2,0,7,1,9,0,-1,0,0,40.23890686035156,-77.19349670410156,44,17,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
3232,4,1,1,2,0,1,2,0,4,1,10,4,0,-1,2,40.23890686035156,-77.19349670410156,44,17,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
3233,2,2,1,2,2,0,1,1,6,1,11,0,2,0,1,40.23890686035156,-77.19349670410156,44,17,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
3234,0,2,3,2,4,0,3,0,5,0,12,-4,2,0,2,40.23890686035156,-77.19349670410156,44,17,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
3235,0,0,1,2,4,1,1,1,3,0,13,-4,-1,0,1,40.23890686035156,-77.19349670410156,44,17,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
3236,4,2,3,1,4,1,3,0,10,1,14,0,1,0,1,40.23890686035156,-77.19349670410156,44,17,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
3237,0,2,2,2,0,2,1,0,6,1,15,0,0,1,2,40.23890686035156,-77.19349670410156,44,17,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
3238,4,2,2,1,2,1,2,1,5,1,16,2,1,0,0,40.23890686035156,-77.19349670410156,44,17,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
3240,4,1,2,2,0,2,1,2,3,1,18,4,-1,1,0,40.23890686035156,-77.19349670410156,44,17,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
3217,2,2,1,1,4,1,2,0,22,0,55,-2,1,-1,1,53.42359924316406,-2.3112945556640625,15,21,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
3241,4,2,3,2,0,1,3,1,4,1,19,4,1,0,1,40.23890686035156,-77.19349670410156,44,17,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
3216,0,1,1,0,4,1,2,1,9,0,54,-4,0,-1,-1,53.42359924316406,-2.3112945556640625,15,21,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
3214,2,1,2,1,2,0,2,0,20,0,52,0,1,0,1,53.42359924316406,-2.3112945556640625,15,21,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
3192,0,0,1,0,2,2,2,2,52,1,30,-2,-2,-1,-2,53.42359924316406,-2.3112945556640625,15,21,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
3193,2,1,3,2,4,2,3,0,9,1,31,-2,-1,0,2,53.42359924316406,-2.3112945556640625,15,21,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
3194,0,2,3,2,4,2,3,2,20,0,32,-4,0,0,0,53.42359924316406,-2.3112945556640625,15,21,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
3195,4,1,1,2,2,2,1,0,10,1,33,2,-1,0,2,53.42359924316406,-2.3112945556640625,15,21,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
3196,0,1,3,1,2,1,3,0,27,1,34,-2,0,0,1,53.42359924316406,-2.3112945556640625,15,21,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
3197,0,1,1,0,4,1,3,1,17,0,35,-4,0,-2,-1,53.42359924316406,-2.3112945556640625,15,21,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
3198,0,1,2,2,0,1,1,1,14,1,36,0,0,1,1,53.42359924316406,-2.3112945556640625,15,21,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
3199,2,2,2,2,4,1,3,2,16,0,37,-2,1,-1,0,53.42359924316406,-2.3112945556640625,15,21,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
3200,2,0,1,1,2,2,1,0,10,1,38,0,-2,0,1,53.42359924316406,-2.3112945556640625,15,21,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
3201,0,0,3,2,4,1,3,1,16,1,39,-4,-1,0,1,53.42359924316406,-2.3112945556640625,15,21,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
3202,4,1,2,0,0,2,1,0,30,1,40,4,-1,1,0,53.42359924316406,-2.3112945556640625,15,21,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
3203,0,2,1,1,0,0,2,2,12,0,41,0,2,-1,-1,53.42359924316406,-2.3112945556640625,15,21,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
3204,0,1,3,2,4,0,3,1,14,0,42,-4,1,0,1,53.42359924316406,-2.3112945556640625,15,21,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
3205,4,2,1,0,0,0,2,1,16,0,43,4,2,-1,-1,53.42359924316406,-2.3112945556640625,15,21,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
3206,0,2,3,1,2,2,2,2,7,0,44,-2,0,1,-1,53.42359924316406,-2.3112945556640625,15,21,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
3208,4,1,3,1,2,2,1,1,16,1,46,2,-1,2,0,53.42359924316406,-2.3112945556640625,15,21,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
3209,4,2,2,0,0,0,3,0,19,0,47,4,2,-1,0,53.42359924316406,-2.3112945556640625,15,21,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
3211,4,2,1,1,0,1,2,0,11,1,49,4,1,-1,1,53.42359924316406,-2.3112945556640625,15,21,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
3213,0,2,1,1,2,1,1,0,26,0,51,-2,1,0,1,53.42359924316406,-2.3112945556640625,15,21,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
3215,0,2,1,0,2,2,2,1,8,0,53,-2,0,-1,-1,53.42359924316406,-2.3112945556640625,15,21,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
3243,4,0,2,2,0,1,2,0,5,1,21,4,-1,0,2,40.23890686035156,-77.19349670410156,44,17,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
3245,4,0,1,1,4,0,2,1,7,1,23,0,0,-1,0,40.23890686035156,-77.19349670410156,44,17,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
3246,0,0,1,0,2,1,1,2,4,0,24,-2,-1,0,-2,40.23890686035156,-77.19349670410156,44,17,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
3274,2,2,1,0,2,2,1,2,32,0,0,0,0,0,-2,33.34489440917969,-82.08290100097656,30,17,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
3275,4,0,3,1,2,1,2,0,3,1,52,2,-1,1,1,40.23890686035156,-77.19349670410156,44,17,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
3277,4,2,2,1,2,1,2,0,8,1,1,2,1,0,1,33.34489440917969,-82.08290100097656,30,17,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
3278,4,1,3,2,2,2,2,0,4,1,54,2,-1,1,2,40.23890686035156,-77.19349670410156,44,17,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
3279,4,1,3,1,0,1,2,1,3,1,55,4,0,1,0,40.23890686035156,-77.19349670410156,44,17,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
3280,2,2,3,0,0,0,1,1,4,1,56,2,2,2,-1,40.23890686035156,-77.19349670410156,44,17,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
3281,4,2,3,0,0,0,2,2,3,1,57,4,2,1,-2,40.23890686035156,-77.19349670410156,44,17,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
3282,4,1,3,1,0,2,1,1,3,1,58,4,-1,2,0,40.23890686035156,-77.19349670410156,44,17,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
3283,0,0,3,1,4,0,3,1,4,0,59,-4,0,0,0,40.23890686035156,-77.19349670410156,44,17,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
3284,0,1,3,2,2,0,2,1,53,0,2,-2,1,1,1,33.34489440917969,-82.08290100097656,30,17,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
3285,4,0,3,1,4,1,2,1,23,0,3,0,-1,1,0,33.34489440917969,-82.08290100097656,30,17,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
3286,0,0,1,0,4,2,3,2,14,0,4,-4,-2,-2,-2,33.34489440917969,-82.08290100097656,30,17,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
3287,4,0,2,2,2,0,3,2,53,1,5,2,0,-1,0,33.34489440917969,-82.08290100097656,30,17,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
3288,4,2,2,2,2,1,1,2,52,0,6,2,1,1,0,33.34489440917969,-82.08290100097656,30,17,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
3289,2,0,3,0,0,0,2,2,6,0,7,2,0,1,-2,33.34489440917969,-82.08290100097656,30,17,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
3290,0,0,3,1,4,0,2,2,6,0,8,-4,0,1,-1,33.34489440917969,-82.08290100097656,30,17,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
3291,4,0,1,1,0,1,2,2,30,1,9,4,-1,-1,-1,33.34489440917969,-82.08290100097656,30,17,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
3292,4,0,2,0,2,2,2,0,8,1,10,2,-2,0,0,33.34489440917969,-82.08290100097656,30,17,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
3293,4,0,2,2,4,0,3,1,14,1,11,0,0,-1,1,33.34489440917969,-82.08290100097656,30,17,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
3273,4,2,1,2,0,1,1,0,5,1,51,4,1,0,2,40.23890686035156,-77.19349670410156,44,17,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
3271,2,2,2,1,2,2,2,0,4,1,49,0,0,0,1,40.23890686035156,-77.19349670410156,44,17,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
3270,2,0,3,0,2,0,3,2,4,0,48,0,0,0,-2,40.23890686035156,-77.19349670410156,44,17,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
3269,4,2,2,2,0,1,2,1,3,1,47,4,1,0,1,40.23890686035156,-77.19349670410156,44,17,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
3247,0,0,2,2,0,2,1,1,5,1,25,0,-2,1,1,40.23890686035156,-77.19349670410156,44,17,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
3248,4,1,3,1,2,1,1,1,3,1,26,2,0,2,0,40.23890686035156,-77.19349670410156,44,17,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
3249,0,0,3,2,2,0,3,0,3,0,27,-2,0,0,2,40.23890686035156,-77.19349670410156,44,17,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
